video_id,trending_status,video_duration_minutes,log_prior_trending_count,publish_day,publish_hour,log_video_duration_minutes,title_length,title_sentiment_compound,title_has_emoji,tags_count,title_tag_ratio,log_description_length,desc_links_count,desc_hashtags_count,desc_sentiment,desc_richness
G5nJ_bktffY,Non-Trending,8.383333333333333,2.8903717578961645,Sunday,6,2.2389350659175897,45,-0.5411,1,16,0.0,5.68697535633982,2.0,1.0,0.6924,0.01020408163265306
G687CmoueUw,Non-Trending,1.0,1.0986122886681098,Wednesday,14,0.6931471805599453,60,-0.3885,0,1,0.0,6.042632833682381,1.0,0.0,0.3612,0.002380952380952381
G6DJCwTSB_0,Trending,22.8,5.303304908059076,Tuesday,13,3.169685580677429,98,0.0,0,24,0.0,6.895682697747868,7.0,7.0,0.5859,0.014184397163120567
G6P4HFVQDXg,Trending,16.0,1.6094379124341003,Wednesday,17,2.833213344056216,43,-0.6371,0,0,0.0,7.004881989712859,6.0,2.0,0.2885,0.007266121707538601
G6T0-AmSAkg,Non-Trending,24.416666666666668,2.6390573296152584,Sunday,10,3.2354051268194115,66,0.0,0,1,0.0,4.204692619390966,0.0,0.0,0.0,0.0
G6_0Cnu_e-c,Non-Trending,7.816666666666666,1.6094379124341003,Friday,12,2.1766438696361985,96,0.0,0,1,0.0,7.01301578963963,0.0,7.0,0.8807,0.006306306306306306
G6dEk8DyB2Y,Trending,,2.1972245773362196,Friday,3,,88,0.0,0,1,0.0,6.066108090103747,4.0,3.0,0.3612,0.01627906976744186
G6hMMLhkYKA,Non-Trending,1.0,2.1972245773362196,Thursday,10,0.6931471805599453,61,0.0,0,15,0.0,6.472346294500901,7.0,3.0,0.0,0.015479876160990712
G6kDK3o02uQ,Non-Trending,0.5666666666666667,1.0986122886681098,Friday,5,0.4489502200479032,45,0.0,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
G6vGMOpUucA,Trending,12.266666666666667,3.6375861597263857,Thursday,13,2.585254623622282,69,-0.4215,1,25,0.0,7.259116128097101,7.0,18.0,0.9778,0.017605633802816902
G70681uWoFQ,Non-Trending,15.5,1.791759469228055,Friday,8,2.803360380906535,96,-0.1531,0,25,0.0,7.713784616598755,3.0,8.0,0.9935,0.004915102770330653
G71xYuJx4oo,Trending,12.15,4.867534450455582,Friday,3,2.5764217586237734,92,0.0,0,48,0.42857142857142855,7.370860166536716,7.0,23.0,0.5231,0.018891687657430732
G724Z_39elg,Non-Trending,0.7166666666666667,0.6931471805599453,Thursday,13,0.5403844260075351,95,-0.4767,1,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
G75oyFrQNiU,Non-Trending,0.2833333333333333,1.791759469228055,Sunday,6,0.24946085963158315,71,0.0,0,25,0.0,6.300785794663244,5.0,9.0,0.0,0.025735294117647058
G7J6iBgvRCs,Trending,2.2,1.791759469228055,Friday,0,1.1631508098056809,87,0.0,0,0,0.0,5.393627546352362,0.0,2.0,0.0,0.0091324200913242
G7M05x4sjCQ,Trending,22.55,2.833213344056216,Wednesday,11,3.159125820462427,23,0.5766,0,7,0.25,6.2422232654551655,4.0,0.0,0.9286,0.007797270955165692
G7OU9TXCN1Y,Non-Trending,5.416666666666667,0.6931471805599453,Friday,11,1.8588987720656835,99,0.0,0,21,0.0,7.002155954403621,1.0,7.0,0.9274,0.007285974499089253
G7QrJy48msk,Non-Trending,25.983333333333334,1.0986122886681098,Monday,8,3.2952193914555346,34,-0.0598,1,1,0.0,7.227662498728654,3.0,2.0,0.988,0.003633720930232558
G7RBRKzj0VA,Trending,15.0,5.438079308923196,Thursday,3,2.772588722239781,93,0.0,0,21,0.125,7.267525427828172,5.0,15.0,0.5231,0.013966480446927373
G8DES8Hn80Y,Non-Trending,0.7,0.6931471805599453,Thursday,13,0.5306282510621704,20,0.0,0,1,0.0,6.1224928095143865,4.0,0.0,0.8271,0.008791208791208791
G8IdlDWTXwQ,Trending,6.466666666666667,1.0986122886681098,Tuesday,13,2.0104486701928845,40,0.0,0,5,0.16666666666666666,6.354370040797351,10.0,0.0,0.3736,0.017421602787456445
G8rv1q1OT38,Non-Trending,3.683333333333333,2.6390573296152584,Friday,13,1.544010107111645,30,0.0,0,2,0.0,5.780743515792329,0.0,12.0,0.0,0.03715170278637771
G9IH3fvCL2k,Non-Trending,19.083333333333332,0.6931471805599453,Thursday,4,2.9998902837026544,90,-0.34,0,22,0.0,7.113142108707088,2.0,34.0,0.3947,0.029339853300733496
G9RpS4iM6zY,Trending,50.016666666666666,1.0986122886681098,Wednesday,12,3.932152376723312,75,0.4939,0,16,0.1,6.222576268071369,5.0,0.0,0.891,0.009940357852882704
G9SCR0IZO9g,Non-Trending,0.6333333333333333,1.0986122886681098,Thursday,12,0.4906229164484712,55,-0.0258,1,15,0.0,5.849324779946859,2.0,3.0,0.8172,0.014450867052023121
GA2aB0enOXI,Trending,0.6666666666666666,5.673323267171493,Thursday,3,0.5108256237659906,46,0.0,0,19,0.0,5.733341276897746,1.0,11.0,0.0,0.03896103896103896
GA5VskIIsko,Trending,28.266666666666666,1.6094379124341003,Thursday,10,3.3764492119729614,89,0.2023,1,22,0.15384615384615385,3.5553480614894135,0.0,3.0,0.0,0.08823529411764706
GADYkI0owAU,Trending,2.9833333333333334,6.2285110035911835,Thursday,12,1.38211898970941,87,0.7506,0,0,0.0,5.602118820879701,1.0,6.0,0.0,0.025925925925925925
GAmgqbXcjyM,Non-Trending,28.716666666666665,1.0986122886681098,Sunday,10,3.3917080556410397,48,0.0,0,20,0.0,7.363913501405819,4.0,15.0,0.9719,0.012048192771084338
GB-dHEA8GXU,Non-Trending,0.4,1.9459101490553132,Monday,6,0.33647223662121295,61,0.3182,1,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
GB8mOIZ3gcY,Trending,21.616666666666667,2.8903717578961645,Thursday,5,3.1186870976127685,26,0.0,0,36,0.3333333333333333,5.929589143389895,1.0,0.0,0.8779,0.0026666666666666666
GBD2nFtIQSQ,Non-Trending,3.283333333333333,0.6931471805599453,Saturday,12,1.454731522673119,94,0.0,0,29,0.0,7.487173694213739,0.0,0.0,0.7269,0.0
GBH6WIqrvkk,Non-Trending,2.9166666666666665,0.6931471805599453,Tuesday,5,1.3652409519220583,88,0.0,0,1,0.0,7.81156848934518,3.0,7.0,0.9727,0.004051863857374392
GBXnI13wEvY,Trending,16.066666666666666,0.6931471805599453,Friday,3,2.8371272433773522,100,0.0,0,0,0.0,5.220355825078324,1.0,0.0,0.0,0.005434782608695652
GBYouJ0QruE,Non-Trending,17.5,0.6931471805599453,Friday,6,2.917770732084279,93,-0.4019,0,20,0.0,7.389563953677635,4.0,0.0,0.9565,0.002472187886279357
GBbDyz7m57Q,Trending,0.5666666666666667,5.627621113690637,Friday,11,0.4489502200479032,45,0.0,0,19,0.0,5.733341276897746,1.0,11.0,0.0,0.03896103896103896
GBkl2pBBM7M,Non-Trending,2.1666666666666665,0.6931471805599453,Sunday,19,1.1526795099383853,96,-0.128,0,15,0.0,7.5822291942764615,4.0,23.0,0.9617,0.013761467889908258
GBp2B2OViDk,Trending,2.05,5.262690188904886,Thursday,16,1.1151415906193203,57,-0.25,0,24,0.0,7.595889917718538,1.0,3.0,0.9926,0.002011060834590246
GBvcYtYbkuI,Trending,20.316666666666666,4.59511985013459,Saturday,5,3.059489239356742,61,0.0,0,19,0.1,7.545389749611823,11.0,21.0,0.9241,0.016922263352723427
GBzar_eXjjk,Non-Trending,48.9,2.1972245773362196,Sunday,10,3.910021002757473,49,0.4019,0,29,0.0,7.161622002939187,6.0,3.0,0.7053,0.006987577639751553
GCBtpzmK49E,Non-Trending,1.0,2.5649493574615367,Monday,6,0.6931471805599453,86,0.0,1,25,0.0,6.795705775173514,6.0,24.0,0.8114,0.0335946248600224
GCCKRPj3qP4,Non-Trending,32.7,3.2188758248682006,Sunday,5,3.517497837358316,40,-0.6908,0,32,0.0,5.680172609017068,0.0,3.0,0.8596,0.010273972602739725
GCHrrTv3JDk,Trending,8.033333333333333,5.62040086571715,Monday,7,2.2009214392175456,65,0.6369,0,18,0.1,7.472500744737558,11.0,21.0,0.6122,0.01820250284414107
GCU3DeO2bAk,Trending,0.5833333333333334,1.791759469228055,Friday,12,0.4595323293784402,55,0.0,0,0,0.0,4.394449154672439,0.0,6.0,0.0,0.075
GCcV-cojs7g,Trending,,3.6635616461296463,Monday,8,,77,0.0,0,42,0.18181818181818182,6.645090969505644,9.0,0.0,0.5267,0.01171875
GCgoMaA5drc,Non-Trending,21.266666666666666,2.6390573296152584,Sunday,11,3.1030907918744903,95,0.0,0,28,0.0,7.638198244285779,8.0,3.0,-0.9536,0.005301204819277108
GCi8CP6L1wM,Trending,2.466666666666667,2.302585092994046,Thursday,12,1.2431935174792172,94,0.0,0,26,0.23076923076923078,7.1049654482698426,7.0,9.0,-0.5106,0.01314708299096138
GCirWIV0l64,Trending,3.75,2.1972245773362196,Friday,12,1.55814461804655,48,-0.25,0,28,0.2857142857142857,6.543911845564792,2.0,3.0,0.7941,0.007204610951008645
GCl1OpS_cVU,Trending,14.916666666666666,1.0986122886681098,Thursday,5,2.7673667782586295,60,0.9477,1,23,0.14285714285714285,7.236339342754344,9.0,4.0,0.9606,0.009365994236311239
GCmcOrYvEMY,Non-Trending,0.8333333333333334,0.6931471805599453,Sunday,15,0.6061358035703156,33,0.0,0,21,0.0,5.87493073085203,4.0,0.0,0.0,0.011267605633802818
GCuSYtBD5Hc,Trending,3.783333333333333,1.9459101490553132,Friday,1,1.5651376535375203,88,0.0,0,28,0.0,6.882437470997847,5.0,8.0,-0.2942,0.013347022587268994
GCuYLfA584M,Trending,21.483333333333334,4.454347296253507,Friday,3,3.1127742939856553,56,0.0,0,23,0.2,7.4645098346365275,11.0,21.0,0.9333,0.01834862385321101
GD21J6p9LlE,Trending,0.7666666666666667,4.02535169073515,Monday,18,0.5690945318899665,90,0.7783,0,19,0.0,7.337587743538596,4.0,6.0,0.988,0.006510416666666667
GD9AubeXxKE,Trending,11.566666666666666,5.356586274672012,Thursday,5,2.5310478057858554,84,0.0,0,47,0.4166666666666667,7.355641102974253,7.0,21.0,0.5231,0.017902813299232736
GDVT4raMjRY,Trending,1.7,2.772588722239781,Sunday,5,0.9932517730102833,88,-0.25,0,14,0.0,7.5740450053721995,5.0,3.0,0.9729,0.0041109969167523125
GDnjTog5nU4,Non-Trending,46.61666666666667,0.6931471805599453,Saturday,23,3.8631828400086725,99,0.0,0,19,0.0,7.665753431861699,0.0,0.0,0.936,0.0
GDuC79NL00M,Trending,9.633333333333333,5.783825182329737,Thursday,3,2.3639937211226894,83,0.0,0,20,0.16666666666666666,7.222566018822171,5.0,15.0,0.5231,0.014609203798392988
GE2s2ttv9S0,Non-Trending,274.9166666666667,1.0986122886681098,Saturday,11,5.620098887759246,91,0.5574,0,7,0.0,8.210668031162976,2.0,117.0,0.9932,0.032345746126664854
GEDJh9uxqwg,Non-Trending,4.366666666666666,2.302585092994046,Friday,5,1.6802069833223074,96,0.0,0,28,0.0,8.106816038947052,18.0,3.0,0.9746,0.006332931242460796
GEEJcdQmM8s,Trending,2.55,5.14166355650266,Monday,8,1.2669476034873244,92,0.0,0,42,0.14285714285714285,6.682108597449809,9.0,0.0,0.9153,0.011292346298619825
GEPhrV5B4A8,Trending,1.0,1.791759469228055,Saturday,10,0.6931471805599453,83,0.0,0,18,0.0,5.986452005284438,2.0,5.0,0.0,0.017632241813602016
GEnz7J2yck8,Non-Trending,3.283333333333333,1.9459101490553132,Tuesday,6,1.454731522673119,92,0.6369,0,18,0.0,7.447751280047908,4.0,9.0,0.8636,0.007580174927113703
GErCrpfYg_E,Non-Trending,11.216666666666667,0.6931471805599453,Monday,13,2.502801139664551,83,0.0,0,14,0.0,7.282761179605593,7.0,5.0,0.9698,0.008253094910591471
GF8HgqemgHk,Trending,2.6666666666666665,2.6390573296152584,Thursday,14,1.2992829841302609,100,-0.4767,0,22,0.0,7.492203042618741,6.0,14.0,0.555,0.011154489682097044
GFXZpXfYHjc,Non-Trending,0.5833333333333334,2.0794415416798357,Monday,11,0.4595323293784402,65,0.8176,1,15,0.0,3.258096538021482,0.0,0.0,0.0,0.0
GFn25Ftd83o,Non-Trending,3.45,2.3978952727983707,Thursday,8,1.4929040961781488,98,0.0,0,26,0.0,6.1224928095143865,0.0,16.0,0.0,0.035164835164835165
GFtIzQaCGtk,Trending,10.35,3.1354942159291497,Monday,6,2.4292177439274116,67,0.0,0,50,0.9285714285714286,7.152268856032539,7.0,16.0,0.8034,0.018025078369905956
GFz9Hbl679I,Non-Trending,0.9,2.772588722239781,Saturday,4,0.6418538861723948,71,0.0,0,6,0.0,5.44673737166631,3.0,2.0,0.0,0.021645021645021644
GFzswz9Cyag,Trending,10.683333333333334,4.605170185988092,Wednesday,15,2.4581633248124892,68,-0.3164,0,23,0.0,7.513163545234075,3.0,3.0,0.9688,0.0032768978700163844
GG3CByq27EQ,Trending,7.716666666666667,2.9444389791664403,Saturday,8,2.1652369018428224,23,0.0,0,6,0.0,6.546785410760524,5.0,0.0,0.7096,0.007183908045977011
GG7llMSCRrw,Trending,45.166666666666664,4.912654885736052,Sunday,8,3.8322580369592836,66,0.0,0,31,0.2,7.280697195384741,4.0,3.0,0.9611,0.004824259131633356
GGat8HfyWs8,Non-Trending,3.15,2.772588722239781,Thursday,7,1.423108334242607,32,0.0,0,10,0.0,7.367077059881012,9.0,0.0,0.9959,0.005689001264222503
GGgTo9yXPYM,Trending,56.333333333333336,3.1354942159291497,Friday,12,4.048882188145344,86,0.3182,0,29,0.18181818181818182,7.38770923908104,1.0,0.0,-0.9474,0.0006191950464396285
GGqVFW1Fphc,Trending,14.266666666666667,1.3862943611198906,Wednesday,5,2.7256718024520294,34,0.8056,0,18,0.0,5.616771097666572,3.0,3.0,0.296,0.021897810218978103
GGswhNBXPf0,Non-Trending,8.033333333333333,2.3978952727983707,Tuesday,12,2.2009214392175456,99,-0.5574,0,8,0.0,7.074116816197362,6.0,10.0,0.7165,0.013559322033898305
GH2vIXWMros,Non-Trending,3.6,2.0794415416798357,Tuesday,4,1.5260563034950494,96,0.0,0,20,0.0,6.539585955617669,3.0,0.0,0.34,0.004341534008683068
GH59dE-I9Bs,Non-Trending,1.5666666666666667,1.0986122886681098,Saturday,15,0.9426080401915284,74,0.0,0,20,0.0,5.8289456176102075,2.0,3.0,0.3612,0.014749262536873156
GH7-CjYFQLA,Trending,10.483333333333333,4.672828834461906,Sunday,7,2.440896708791558,73,0.4003,0,34,0.25,6.9985096422506015,4.0,3.0,-0.974,0.006398537477148081
GHFAgJk7zbo,Non-Trending,0.23333333333333334,0.6931471805599453,Tuesday,1,0.20972053098206908,97,0.9114,1,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
GHLIs9_kWC4,Trending,1.4,2.0794415416798357,Saturday,7,0.8754687373538999,100,0.1531,0,0,0.0,6.53813982376767,2.0,2.0,0.4738,0.005797101449275362
GHX6yT9Lxfo,Trending,2.3333333333333335,2.9444389791664403,Tuesday,7,1.2039728043259361,97,0.0,0,19,0.15384615384615385,6.118097198041348,6.0,2.0,0.2003,0.017660044150110375
GHgxMZbn3NY,Non-Trending,4.483333333333333,0.6931471805599453,Friday,10,1.7017131885432712,89,0.0,0,3,0.0,7.746732907753622,16.0,3.0,-0.4648,0.008214440121054907
GIEHNGEqVW8,Trending,3.933333333333333,1.791759469228055,Wednesday,10,1.5960148921019597,87,0.0,0,19,0.1,7.532088143541722,22.0,9.0,-0.1779,0.016613076098606645
GILJ8vt93u8,Non-Trending,7.766666666666667,2.772588722239781,Sunday,10,2.1709566505156093,90,0.0,0,8,0.0,7.294377299288821,9.0,5.0,0.8299,0.009517335146159076
GIYBQY6oy4g,Trending,37.833333333333336,2.1972245773362196,Thursday,5,3.6592789843376456,61,0.4588,0,24,0.3333333333333333,6.804614520062624,6.0,3.0,0.908,0.009988901220865706
GIaxfnOH1Pg,Trending,11.65,3.1780538303479458,Monday,14,2.5376572151735295,66,0.0,0,21,0.0,7.201170883281678,13.0,3.0,0.9283,0.011940298507462687
GIdTqsSs2_M,Trending,42.65,2.302585092994046,Sunday,6,3.776203282285611,86,0.6369,0,24,0.0,8.445267451844648,23.0,2.0,0.9923,0.005374032674118658
GIs0Ge2JSnc,Non-Trending,1.0,2.70805020110221,Thursday,8,0.6931471805599453,48,-0.876,1,1,0.0,3.091042453358316,0.0,3.0,0.0,0.14285714285714285
GIsfQX7Lvj8,Non-Trending,12.8,1.0986122886681098,Wednesday,8,2.624668592163159,36,0.4389,0,25,0.0,5.799092654460526,2.0,3.0,0.4926,0.015197568389057751
GJ_VyC72O7s,Trending,10.65,2.0794415416798357,Monday,15,2.4553061800117097,68,-0.3164,0,24,0.0,7.6487397889562425,3.0,3.0,-0.9024,0.002861230329041488
GJcz01a7tLY,Trending,12.316666666666666,2.3978952727983707,Friday,14,2.589016383544174,56,0.0,0,25,0.0,6.794586580876499,6.0,3.0,0.9273,0.010089686098654708
GJfh6tRoMUw,Trending,20.9,4.454347296253507,Friday,3,3.086486636822455,77,0.0,0,20,0.0,6.966967138613983,5.0,3.0,0.4201,0.007547169811320755
GJvS16FBjxg,Non-Trending,10.45,1.6094379124341003,Friday,14,2.4379897300002487,96,0.0,0,21,0.0,6.620073206530356,11.0,0.0,0.0,0.014686248331108143
GK3bu0HAAm0,Non-Trending,21.35,1.0986122886681098,Tuesday,6,3.106826321059578,95,0.4939,1,18,0.0,6.520621127558696,1.0,9.0,0.1027,0.014749262536873156
GK973jujwPQ,Trending,40.3,3.828641396489095,Monday,16,3.720862499966987,100,0.7783,0,19,0.0,7.275172319452771,4.0,6.0,0.9863,0.00693000693000693
GKYygFO43MQ,Trending,28.066666666666666,0.6931471805599453,Monday,7,3.369592042246824,76,-0.1531,0,14,0.0,7.602401335665818,25.0,4.0,0.4215,0.014485514485514486
GKmvFVxN01o,Trending,3.816666666666667,1.0986122886681098,Saturday,12,1.5720821258903315,100,0.0,0,5,0.0,6.522092798170152,0.0,3.0,0.8543,0.004418262150220913
GKvTVAgqDVA,Non-Trending,3.216666666666667,1.791759469228055,Friday,9,1.4390449265054195,43,0.0,0,17,0.0,6.966967138613983,15.0,5.0,0.3164,0.018867924528301886
GL8dR4UzVow,Trending,13.266666666666667,1.6094379124341003,Wednesday,12,2.6579258139196416,85,0.5859,0,18,0.0,6.98100574072173,2.0,6.0,0.4795,0.0074418604651162795
GLHu_ZWZVzE,Trending,23.25,5.135798437050262,Tuesday,14,3.188416617383492,80,0.0,0,24,0.0,6.994849985833071,7.0,8.0,0.5859,0.013761467889908258
GLKHQFUMHuY,Non-Trending,146.71666666666667,2.6390573296152584,Thursday,16,4.995296024516297,55,0.0,0,2,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
GLWuM1tUAZ4,Non-Trending,56.5,1.9459101490553132,Friday,9,4.051784947803305,87,0.6597,0,25,0.0,6.775366090936392,0.0,5.0,0.9325,0.005714285714285714
GLstgyEBXZk,Non-Trending,45.75,1.0986122886681098,Thursday,0,3.844814255734696,93,0.296,0,26,0.0,7.025538314638521,14.0,12.0,0.7096,0.023131672597864767
GMMQ-TmnrjY,Non-Trending,0.9333333333333333,0.6931471805599453,Thursday,4,0.659245628884264,67,0.3612,0,18,0.0,5.886104031450156,5.0,3.0,0.0,0.022284122562674095
GMeYHs-Aovo,Non-Trending,21.1,2.5649493574615367,Friday,12,3.095577608523707,93,0.0,0,19,0.0,6.18826412308259,0.0,6.0,0.0,0.012345679012345678
GMigWmnG_zY,Trending,11.516666666666667,4.31748811353631,Sunday,11,2.527061089542034,57,0.0,0,0,0.0,4.290459441148391,0.0,4.0,0.0,0.05555555555555555
GMjlcDxKdDM,Non-Trending,0.9,1.3862943611198906,Friday,17,0.6418538861723948,40,0.3612,0,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
GMrL6AG3FWM,Non-Trending,2.1,0.6931471805599453,Sunday,4,1.1314021114911006,85,0.0,0,1,0.0,7.445417556701687,2.0,0.0,0.9607,0.0011689070718877848
GMwp0lGquEE,Trending,18.55,2.3978952727983707,Saturday,6,2.972975286431375,89,0.7739,0,12,0.1111111111111111,6.566672429803241,2.0,3.0,0.969,0.007042253521126761
GMxAbHwd_og,Trending,3.05,0.6931471805599453,Sunday,13,1.3987168811184478,91,0.0,0,0,0.0,3.6109179126442243,0.0,3.0,0.0,0.08333333333333333
GMzKmqX_Es8,Non-Trending,0.7666666666666667,0.6931471805599453,Monday,10,0.5690945318899665,68,0.0,1,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
GN4gFhfsh00,Trending,1.8333333333333333,1.0986122886681098,Thursday,2,1.041453874828161,80,0.0,0,16,0.1111111111111111,5.438079308923196,1.0,2.0,0.2755,0.013100436681222707
GN6NlMUu7rA,Trending,,1.791759469228055,Thursday,3,,95,-0.1531,0,5,0.0,6.131226489483141,0.0,3.0,0.3612,0.006535947712418301
GNEBkzX3saE,Trending,0.65,1.3862943611198906,Monday,6,0.5007752879124893,38,-0.25,0,0,0.0,6.359573868672378,6.0,3.0,-0.4588,0.01559792027729636
GNI9C9AQrOg,Trending,10.65,5.056245805348308,Monday,15,2.4553061800117097,62,-0.3164,0,25,0.09090909090909091,7.252053951852814,2.0,5.0,0.9746,0.004964539007092199
GNMj8oEdgnE,Trending,20.8,4.6913478822291435,Friday,3,3.0819099697950434,89,0.0,0,24,0.06666666666666667,7.00033446027523,5.0,3.0,0.4201,0.0072992700729927005
GNRrJuOIdLA,Trending,2.6166666666666667,0.6931471805599453,Monday,4,1.2855527913183589,82,0.0,0,24,0.09090909090909091,7.404279118037268,12.0,8.0,0.6072,0.012180267965895249
GNZf-vWzNCc,Non-Trending,9.233333333333333,2.0794415416798357,Thursday,11,2.325650365925042,100,0.836,0,20,0.0,6.918695219020472,3.0,3.0,0.7906,0.005940594059405941
GNjzy68qO7Y,Non-Trending,18.933333333333334,2.9444389791664403,Sunday,8,2.9923933722884763,90,-0.4466,0,24,0.0,7.186901020411631,5.0,51.0,0.5565,0.04239212717638153
GNx5vZRVleA,Non-Trending,0.95,2.1972245773362196,Sunday,7,0.6678293725756554,95,0.0,1,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
GO3vMZm1NvI,Trending,0.5833333333333334,6.359573868672378,Friday,6,0.4595323293784402,54,0.0,0,22,0.1,5.627621113690637,0.0,15.0,0.0,0.05415162454873646
GO99xGINlPE,Trending,23.033333333333335,5.659482215759621,Tuesday,13,3.179441755622794,98,0.0,0,24,0.0,6.895682697747868,7.0,7.0,0.5859,0.014184397163120567
GOElN-bhXrw,Non-Trending,15.883333333333333,3.5263605246161616,Thursday,18,2.826326942026583,75,0.0,0,18,0.0,6.385194398997726,7.0,0.0,0.8885,0.011824324324324325
GOGccTCyuDU,Non-Trending,8.266666666666667,0.6931471805599453,Sunday,8,2.226423732028482,81,0.0,0,16,0.0,6.659293919683638,13.0,0.0,0.6124,0.01668806161745828
GONlC3ZbnG8,Trending,3.183333333333333,1.0986122886681098,Thursday,7,1.431108376909683,62,0.5106,0,18,0.125,7.684783943522785,11.0,10.0,0.9928,0.009659613615455382
GOSmgZ5LKrQ,Non-Trending,5.2,3.2188758248682006,Sunday,11,1.824549292051046,89,0.3818,0,21,0.0,6.4425401664681985,2.0,4.0,0.8225,0.009569377990430622
GObxS9FrdpM,Trending,37.25,5.497168225293202,Monday,16,3.644143560272545,98,0.5859,0,28,0.0,7.617267813628347,1.0,4.0,0.9954,0.0024606299212598425
GOfNEX8KUl0,Non-Trending,0.5666666666666667,0.6931471805599453,Sunday,14,0.4489502200479032,89,0.8516,0,17,0.0,6.975413927455952,8.0,6.0,0.9593,0.013096351730589336
GOht52X9f1U,Non-Trending,5.5,2.1972245773362196,Tuesday,7,1.8718021769015913,26,0.0,0,5,0.0,6.90975328164481,4.0,3.0,0.802,0.006993006993006993
GOzxOC0kwBU,Trending,20.283333333333335,3.5263605246161616,Wednesday,8,3.0579242938104385,51,0.2732,0,10,0.0,6.925595197110468,5.0,5.0,0.7184,0.00983284169124877
GPWsIbZbGjI,Non-Trending,4.75,1.0986122886681098,Friday,12,1.749199854809259,99,0.0,0,1,0.0,7.785720896534624,1.0,0.0,0.8807,0.0004158004158004158
GPggDPgnm0Y,Non-Trending,11.816666666666666,1.0986122886681098,Wednesday,13,2.550746407283543,79,0.7003,1,1,0.0,5.62040086571715,3.0,2.0,0.3612,0.01818181818181818
GPmHn5geXxw,Non-Trending,4.833333333333333,1.3862943611198906,Friday,8,1.7635885922613586,76,0.0,0,12,0.0,7.590852123688581,0.0,3.0,0.0,0.0015159171298635675
GPr82_b7cK8,Non-Trending,1.0,1.791759469228055,Friday,12,0.6931471805599453,100,0.0,0,22,0.0,7.0825485693553,3.0,3.0,0.8225,0.005042016806722689
GPusNUmForc,Trending,38.11666666666667,2.1972245773362196,Friday,5,3.666548633628923,99,0.0,0,20,0.07142857142857142,8.066207568006265,18.0,9.0,-0.5943,0.008479899497487437
GPvxKAvGiGY,Trending,25.566666666666666,0.6931471805599453,Sunday,4,3.2796572971280598,96,-0.5574,0,40,0.38461538461538464,8.106816038947052,3.0,5.0,0.9856,0.0024125452352231603
GQ83TeITm-E,Non-Trending,10.733333333333333,0.6931471805599453,Tuesday,5,2.4624337939359418,36,0.0,1,1,0.0,5.545177444479562,4.0,0.0,0.0,0.01568627450980392
GQQ9NGHqvCY,Trending,8.4,0.6931471805599453,Tuesday,4,2.2407096892759584,53,0.0,1,0,0.0,4.477336814478207,0.0,8.0,0.0,0.09195402298850575
GQepKAWhuDE,Trending,,0.0,Saturday,17,,50,0.0,0,0,0.0,7.103322062526113,7.0,3.0,0.4939,0.00823045267489712
GQkRonbBIa8,Non-Trending,41.583333333333336,0.6931471805599453,Wednesday,6,3.751462940415704,100,0.0,0,31,0.0,7.212294468500341,4.0,17.0,0.7256,0.015498154981549815
GRJuPrDvvjU,Trending,4.4,1.0986122886681098,Sunday,5,1.6863989535702288,100,0.0,0,31,0.2857142857142857,7.837554360881084,0.0,16.0,0.0,0.006316620607974733
GRNTAVuIkws,Trending,23.65,4.663439094112067,Tuesday,13,3.204776900488699,95,0.0,0,24,0.0,6.803505257608338,7.0,7.0,0.5859,0.015555555555555555
GRNVQkuMZGc,Trending,46.4,2.5649493574615367,Friday,15,3.858622228701031,84,0.0,0,22,0.09090909090909091,7.45298232946546,4.0,4.0,0.8682,0.004640371229698376
GRNnvfIut-Y,Non-Trending,0.95,2.4849066497880004,Tuesday,8,0.6678293725756554,56,-0.7865,1,1,0.0,8.486527777105353,1.0,188.0,0.932,0.038985148514851485
GRVNrDn-fTo,Trending,10.65,4.727387818712341,Sunday,14,2.4553061800117097,47,-0.3164,0,26,0.0,7.259116128097101,3.0,3.0,-0.9104,0.004225352112676056
GRZuB43nVgI,Non-Trending,0.9666666666666667,1.9459101490553132,Monday,15,0.6763400622435641,75,0.9451,1,1,0.0,1.3862943611198906,0.0,0.0,0.0,0.0
GRqkLk-moLA,Trending,3.05,1.791759469228055,Friday,9,1.3987168811184478,85,0.0,0,36,0.2222222222222222,7.367077059881012,10.0,9.0,0.7457,0.012010113780025285
GS0je_DTmpY,Non-Trending,8.4,2.4849066497880004,Saturday,13,2.2407096892759584,53,0.0,0,14,0.0,6.056784013228625,4.0,0.0,0.2444,0.009389671361502348
GS9QE30Nedg,Non-Trending,17.116666666666667,1.6094379124341003,Thursday,10,2.896832324899109,99,0.0,0,1,0.0,7.5480289699350145,0.0,49.0,0.8957,0.025843881856540084
GSJMPGCQLbQ,Non-Trending,10.183333333333334,3.044522437723423,Friday,9,2.414424574749581,75,0.8779,1,1,0.0,5.313205979041787,3.0,0.0,-0.2168,0.01485148514851485
